0,1,2,3
"mention É nesses momentos que me envergonho de ser nordestino, por isso esse lixo do PT e dos partidos comunistas, socialista pintam e bordam com o nordeste.",False,True,True
"Pra você ver o nível que chega a hipocrisia do sujeito pra puxar saco do LIXO BOSTAonaro... Domingo um amigo me falou os nordestinos votam no Lula, é porque não querem trabalhar. Eles votam nele, porque querem viver de bolsa família aí minutos depois, ele falou...",True,True,False
"Cidade Já cheia de mineiro, ônibus é lixo",True,True,True
"mention Coloco o resultado de hj nas costas de pessoas como Nando bosta, MBLESBICAS e Tutti insentao FDP. Pessoas do sudeste ficam pagando de insentao e os nordestinos(meu povo) tudo votando no descondenado.. VAI LÁ CONUEM AMORES!",True,True,True
"Petistas sulistas: Obrigada por tentarem ajudar o país apesar de sofrem convivendo com bozominions Bolsonaristas sulistas: Vão tomar no cu bando de arrombado, filhas da puta, desgraçados e restos de aborto.",True,True,True
"mention Pior, o concreto dos sob o sol está trincando. Jogarão todo investimento no lixo. Pq desligaram as bombas, para obrigar o povo a comprar carro pipa. Também retiraram a Internet grátis. Querem o nordestino no cabresto.",False,False,False
"caralho, os caras da tuf foram grandões sem medo pra cima de nordestino burro que apoia o xenofobico parabéns pela iniciativa, continuem limpando o lixo das ruas <3",True,True,True
"mention O carioca é um bixo dentro dos transportes, consegue deixar pior que é. O onibus tem duas catracas, os parasitas ficam ocupando uma. Entram e param na porta. Jogam lixo pelos cantos. Não pagam passagem. Quebra tudo que é novo. Essa cidade é um lixo",False,True,True
"isso é censura, n posso falar com minhas palavras pipipi popopo as palavras: nordestinos fdp merecem morrer. ?????????????",False,False,True
"mention Filosofar,é de bom nordestino,mesmo na merda fedorenta,de qualquer cidadão comum,nesta famigerada,colônia brasileira!",False,True,False
"mention Pois é! Usaram os nordestinos para justificar a fraude, pra tentar enganar os brasileiros, mas eu logo vi que isso estava muito errado. Aquele lixo não conseguia nem reunir 500 pessoas quando passava pelas cidades do nordeste. Eles acham que somos cegos!",True,True,True
mention Esse é um mineiro de responsa. Não o lixo demagogo do Zema.,False,True,False
"mention É esse lixo de Senador (Romário) que escolheram ?? Infelizmente, o Povo Carioca e Brasileiro escolhe muito mau seus representantes. Isso, se realmente escolhe alguma coisa!!!😤😤🤬🤬🤡🤡🤡🤡",False,False,True
"mention De fato, inegavelmente, n é todo mundo. Eu n tenho culpa nenhuma da merda q os caras tao fazendo. Vc, acreditando ou n, ta comentendo xenofobia a partir do momento q ta colocando um esteriótipo negativo num sulista.",False,False,True
"mention Mineiro é aulas d++, agr paulista é lixo, com todo respeito. Gosto mto do sotaque nordestino e olha q minha família é de lá e eu não peguei o sotaque.",False,False,True
"mention Não sei o do Vasco, mas acho pouco provável o sub23 do Botafogo não ficar bem classificado nesse campeonato lixo do Carioca da Ferj. Esses times não tem $ mais pra montar um time competitivo",False,False,True
Como é ser nordestino? — uma merda kkkkkkkkkkkkk,False,True,True
"mention sou carioca e digo com certeza, povo carioca é o mais mal educado, va em qualquer estabelecimento da zona sul e seja atendido igual lixo",False,True,True
"mention oxi nordestino do caralho, kkk foi pra vc não lixo, eu ia pedir pra voltar com vc🤬🤬🤬 agr qro q vc se foda",True,True,True
Recesso de fim de ano indo pro saco porque é preciso limpar a merda que o cliente faz. O único fim que me traria um prazer imenso seria o fim do capitalismo.,False,False,True
"mention eu faço na estácio, sou carioca eu pensei que seria uma merda exatamente por ser em particular e em um bairro nobre do rj, fiquei tensa até as aulas começarem e eu ver que não é nada disso, nem os professores são babacas, mas isso vai de cada docente, óbvio",False,False,True
mention Só quero saber porque a bandeira do Atlético mineiro tá nessa merda.,True,True,True
mention o ódio e a vontade de dar um socão é grande.... esses sulistas fdp só esperam uma brecha pra despejar a xenofobia,True,True,True
mention Vocês ajudaram a acabar com o carioca. Q ngm Mais dispute esse campeonato lixo,False,True,True
"Tinha que ser banida do convívio público, mais um lixo da onda bolsonarista. Antonia Fontenelle se revolta após ser banida do Carnaval carioca -",True,True,True
mention Vcs não falam do jeito que o povo nordestino foi tratado como lixo né,False,False,True
"mention Ofensiva é esse lixo de campeonato de vocês, o carioca é uma piada pior campeonato de todos devia acabar logo",False,True,True
Para de falar do nordeste seu lixo sou nordestino e não voto nesse rato ladrão do crlh vai se fuder,True,True,True
"Eu gosto de todo tipo de “lixo” musical. Desde folk, funk carioca, pagode dos anos 90, e hits pop com composições pobres. Mas sertanejo é um nível de lixo que não tem como aproveitar nada. É realmente impossível conseguir gostar.",False,False,True
"o kami foi 1 merda sim mas esse aqui não se salva tbm não, é inegável que ele fez as coisas por vingança e não por ser errado as coisas que o kami fez inclusive pq que demorou tempos e o kami se sentiu tão confortável em xingar nordestino pra esse aqui expor e acha errado?",False,True,True
mention Golpe é votar em bandido que deixou o nordestino sempre na merda.,False,True,False
"O desespero que eu to sentindo não é brincadeira velho, a gente avisou oq seria um segundo turno com esse lixo fascista, eu não aguento mais esse sofrimento e essa angústia, NORDESTINOS NÃO DESISTAM POR FAVOR, VÃO VOTAR, LUTEM E SALVEM ESSE PAÍS DE MAIS 4 ANOS DE EXTREMA DIREITA",True,False,True
mention para de ser doente seu nordestino de merda,True,True,True
"Quero ir no jogo do Cruzeiro mas tenho uma preguiça desse campeonato mineiro, o campeonatinho de merda viu",True,True,False
No #DiaDoNordestino vai um recadinho para aqueles xenófobos sulistas fdp!🤬,True,True,True
mention Mentira! Os sulistas é que migram pro Norte e Centro Oeste kkkk são muito fdp,True,True,True
Que time lixo esse patético mineiro pqp,True,True,True
"mention Sou nordestino, com muito orgulho, eu queria que os povos nordestinos, votasse todos no Lula, para tirar este lixo do bolsonaro .",False,False,True
"BH tem o pior trânsito do Brasil, cidadezinha de merda. Não quero ofender nenhum mineiro não, peço perdão. Mas que merda de cidade pqp",True,True,False
"mention Ia dizer o seguinte: A culpa é de vocês,que elegem esse bando de lixo,mas aí lembrei que sou carioca! 🤦🏻‍♂️🙈",False,True,True
mention Melhor ser essas merda aí doq ser mineiro vagabundo q nem vc,True,True,True
mention vai ter que partir pra outra. Pfeiffer disse que só pagando a multa de quase 3 milha,False,False,False
Que merda é essa que suspenderam o campeonato mineiro?,False,False,False
"mention. Fenomenal paga 99,00 por mês e ainda tem q pagar 40,00 em campeonato mineiro. Cambada de ladrão!",False,True,True
mention E cade a policia rodoviária federal que ontem tava impedindo os nordestinos de votarem?????? O bolsonarismo é um lixo!!!!,True,True,True
SULISTA LIXO HUMANO,True,True,True
mention você usa a camisa do antissocial clube e tem o pé podre mlk clbc vc é nordestino e sua mãe te odeia tanto q nem se preocupa com vc seu merda vai comer seu miojo velho filho da puta,True,True,True
eu estou começando a me sentir um lixo sendo sulista com todo mundo dizendo que odeio o sul,True,True,True
"a merda de namorar com carioca é abraçar uma gíria por dia, tipo EH-EH me peguei falando essa porra sozinho num contexto encaixadinho",True,True,False
Esse Dazn é um lixo total. Assim que terminar o cearense cancelarei essa porcaria.,True,True,True
"Eu ainda acho que os caras do governo regente deveriam ter deixado os sulistas declararem independência quando eles pediram. Porra rapaziada, que merda é essa de lutar contra a revolução farroupilha do Sul ? Olha a merda que vcs fizeram!",True,True,True
Tomem vergonha... Querem eleger novamente um diabo que riu da sociedade qndo mais precisávamos de um líder! Eu TB perdi amigos e parentes!!! Vergonha!! Só tem fdp msm e ainda querem falar dos nordestinos que são os únicos com consciência do que está acontecendo!!,True,True,True
"mention Só quem gosta dessa merda é sulista mesmo, horrível",True,True,True
"mention Concordo com isso, mas e o pessoal nordestino que tava falando merda pkrl lá dos sulistas?",False,False,True
Desliga mesmo nordestinos fdp ...,True,True,True
mention Mais um governador investigado e com possibilidade de ser cassado... O povo fluminense e carioca é o lixo do sistema eleitoral Br.,False,True,True
"mention que vai usar a base no carioca. Mas Bigode, FM, Brás esses pode ter certeza que o Diniz vai utilizar bastante. Lixo de treinador do caralho.",False,True,True
"há dias da eleição e cada vez mais nervosa c os resultados. sp + uma vez sendo inutil ao pais tal qual os sulistas. alem de eleger o bolsi, vão eleger junto esse lixo do tarcisio, eu quero q se lasque esse estado d bosta, pq sorocaba vai piorar mais pq aqui temos o fruta na conta",True,True,True
"mention Deixem os meu povo nordestino votar seu lixo diretor da PRF, ditador desgraçado, vcs vão pra lata de lixo seus vermes",True,True,True
mention Da vergonha de falar que essa merda e mineiro 🤮🤮🤮,True,True,True
"Eu nunca vou perdoar o mineiro que votou nesse merda. Nem em 2018, nem em 2022.",True,True,True
"mention Kkkkkkkkkkkkkkk já fui pra Bahia,baita lugar maravilhoso e outra os nordestinos que tem as maiores notas do Enem,a região que mais cresce no país e sim,pretendo morar lá. Melhor cidade do interior é São José dos Campos,Presidente Prudente o resto é lixo,sem desenvolvimento nenhum",True,True,True
mention Os jumentos nordestino nao sabem nem ler por isso votam nesse lixo,True,True,True
CULPA DE VOCES SULISTAS BURROS DESGRAÇADOS MORRAM,True,True,True
todo voto cearense no lula me faz gozar litros odeio aquele lixo do andré fernandes toda desgraça é pouca,True,True,True
"mention Vc é um lixo eu como mineiro tenho vergonha de vc , vc é um derrotado dia 30 vcs vão tomar o dobro que vcs colocaram 1º turno vc vai ter vergonha de andar pelas ruas",True,True,True
EU ODEIO OS SULISTAS SÓ FAZEM MERDA BICHO,True,True,True
"mention Seu lixo imundo! Que desonra para o povo mineiro, seu verme!!",True,True,True
"mention Nordestino vota mal, isso é baseado na própria história deles, visto que continuam em grande parte na merda, sem saneamento, comida e água. Isso é muito triste, e mais triste ainda que eles continuem votando nos mesmos que os deixaram nessa situação. Isso não é opinião",False,True,True
"mention Sou nordestino, passei fome pedi esmola catei lixo para sobrevier na época do PT. Suas falas na hora da campanha é uma, quando ganhar é outra. Para financiar países comunistas ai sim vc sabe o que fazer e investir. Os brasileiros não vai cai mais nesse papo furado.!!",False,False,True
mention Muito ódio com esses nordestinos fdp,True,True,True
meu irmão se tu há 6 anos em 2016 já falava merda imagina agora? chamar nordeste de turismo nordestino,False,True,True
"mention O FDP DO BOLSONARO TA IMPEDINDO DOS NORDESTINOS VOTARRRRR, FAZENDO GOLPE DE ESTADO",True,True,True
"Cara, papo reto, o 5 días de frota nova e já estão vandalizando tudo! Carioca parece monstro, lixo, pois nem animal estraga seu deslocamento/ hábitat",False,True,True
mention O Nordeste não quer ensinar ninguém a viver na pobreza como quer a esquerda. E vcs sabem que querem culpar nós nordestinos pela fr@ude nas urnas. Aproveitaram a rrativa de que o NE é reduto do lixo do PT para manipular. Mas até o dia 31/12 muita água vai rolar.,True,False,True
mention E vc acha que não tem nordestino com disposição pra colocar um fuzil do lado e cair pra dentro do comunismo? Fomos roubados e vc sabe disso. Então não vem com essas publicações de merda.,False,True,True
"Hoje eu escutei no trabalho que os nordestinos são uns desgraçados . Por fora fiquei séria, por dentro estava sorrindo e pensando que eles são é sim inteligentes e quem salvaram o Brasil.",False,False,False
"10 min de atraso e não tem uma informação do porque Carioca sempre uma vergonha e transmissão da Band uma merda, não tem um repórter em campo pra descobrir?",True,True,False
"acho q minha pressao ta caindo, sulistas de merda",True,True,True
"mention Lixo, vergonha de ser mineiro 🥲🥲🥲🥲🥲",True,True,True
"mention Mentira, todos os índices do Nordeste nunca melhoraram, sempre foi assim ou pior, é q a maioria do povo nordestino AINDA n acordou e viu o lixo q o PT é Por serem menos escolarizados, o PT se aproveitou disso pra continuar deixando os na miséria e “salvá-los” com assistencialismo",False,True,True
é um fato que a internet é muito importante pra sociedade mas juro... tem coisas que não da essa pessoa tem dinheiro e acesso a internet como NINGUÉM pra buscar informação e usa desse privilégio pra falar MERDA na internet aí eu falo q odeio brancos sulistas e eu q to errado,True,True,True
